id,text,labels,group,split,mp3_path
25012,Artist: strojovna 07. Album: iii. Track: 05 ta fantastica. Excerpt 59-88 seconds.,techno|drums|electronic|beats|synth|dance,strojovna 07,train,9/strojovna_07-iii-05-ta_fantastica-59-88.mp3
25013,Artist: strojovna 07. Album: iii. Track: 05 ta fantastica. Excerpt 88-117 seconds.,techno|drums|electronic|beats|synth,strojovna 07,train,9/strojovna_07-iii-05-ta_fantastica-88-117.mp3
25015,Artist: strojovna 07. Album: iii. Track: 05 ta fantastica. Excerpt 146-175 seconds.,techno|electronic|fast,strojovna 07,train,9/strojovna_07-iii-05-ta_fantastica-146-175.mp3
25017,Artist: strojovna 07. Album: iii. Track: 05 ta fantastica. Excerpt 204-233 seconds.,techno|beats,strojovna 07,train,9/strojovna_07-iii-05-ta_fantastica-204-233.mp3
25018,Artist: strojovna 07. Album: iii. Track: 05 ta fantastica. Excerpt 233-262 seconds.,techno|drums|electronic|beats,strojovna 07,train,9/strojovna_07-iii-05-ta_fantastica-233-262.mp3
25022,Artist: the west exit. Album: nocturne. Track: 05 take a ride. Excerpt 59-88 seconds.,vocals,the west exit,test,d/the_west_exit-nocturne-05-take_a_ride-59-88.mp3
25026,Artist: the west exit. Album: nocturne. Track: 05 take a ride. Excerpt 175-204 seconds.,techno|pop|modern,the west exit,test,d/the_west_exit-nocturne-05-take_a_ride-175-204.mp3
25027,Artist: the west exit. Album: nocturne. Track: 05 take a ride. Excerpt 204-233 seconds.,vocals|male|loud|pop,the west exit,test,d/the_west_exit-nocturne-05-take_a_ride-204-233.mp3
25030,Artist: belief systems. Album: eponyms. Track: 05 talk box. Excerpt 0-29 seconds.,techno,belief systems,train,b/belief_systems-eponyms-05-talk_box-0-29.mp3
25031,Artist: belief systems. Album: eponyms. Track: 05 talk box. Excerpt 30-59 seconds.,techno|electronic|beats|dance,belief systems,train,b/belief_systems-eponyms-05-talk_box-30-59.mp3
25033,Artist: belief systems. Album: eponyms. Track: 05 talk box. Excerpt 88-117 seconds.,techno|drums|electronic|fast|beats|synth|dance|bass|trance,belief systems,train,b/belief_systems-eponyms-05-talk_box-88-117.mp3
25035,Artist: belief systems. Album: eponyms. Track: 05 talk box. Excerpt 146-175 seconds.,techno|fast|beats|pop|dance|weird|trance,belief systems,train,b/belief_systems-eponyms-05-talk_box-146-175.mp3
25037,Artist: belief systems. Album: eponyms. Track: 05 talk box. Excerpt 204-233 seconds.,techno|electronic|no vocals|beats|synth|dance,belief systems,train,b/belief_systems-eponyms-05-talk_box-204-233.mp3
25038,Artist: belief systems. Album: eponyms. Track: 05 talk box. Excerpt 233-262 seconds.,techno,belief systems,train,b/belief_systems-eponyms-05-talk_box-233-262.mp3
25040,Artist: belief systems. Album: eponyms. Track: 05 talk box. Excerpt 291-320 seconds.,techno,belief systems,train,b/belief_systems-eponyms-05-talk_box-291-320.mp3
25041,Artist: belief systems. Album: eponyms. Track: 05 talk box. Excerpt 320-349 seconds.,techno|dance,belief systems,train,b/belief_systems-eponyms-05-talk_box-320-349.mp3
25042,Artist: belief systems. Album: eponyms. Track: 05 talk box. Excerpt 349-378 seconds.,techno|electronic|fast|beats|dance,belief systems,train,b/belief_systems-eponyms-05-talk_box-349-378.mp3
25044,Artist: belief systems. Album: eponyms. Track: 05 talk box. Excerpt 407-436 seconds.,techno,belief systems,train,b/belief_systems-eponyms-05-talk_box-407-436.mp3
25045,Artist: belief systems. Album: eponyms. Track: 05 talk box. Excerpt 436-465 seconds.,techno|beats|dance,belief systems,train,b/belief_systems-eponyms-05-talk_box-436-465.mp3
25046,Artist: processor. Album: are you for real. Track: 05 talk like a puppet. Excerpt 0-29 seconds.,guitar|rock|female|loud,processor,train,5/processor-are_you_for_real-05-talk_like_a_puppet-0-29.mp3
25047,Artist: processor. Album: are you for real. Track: 05 talk like a puppet. Excerpt 30-59 seconds.,techno|electronic|no vocals|loud|weird|bass|trance,processor,train,5/processor-are_you_for_real-05-talk_like_a_puppet-30-59.mp3
25048,Artist: processor. Album: are you for real. Track: 05 talk like a puppet. Excerpt 59-88 seconds.,techno|drums|electronic|weird,processor,train,5/processor-are_you_for_real-05-talk_like_a_puppet-59-88.mp3
25049,Artist: processor. Album: are you for real. Track: 05 talk like a puppet. Excerpt 88-117 seconds.,techno|rock|loud,processor,train,5/processor-are_you_for_real-05-talk_like_a_puppet-88-117.mp3
25053,Artist: processor. Album: are you for real. Track: 05 talk like a puppet. Excerpt 204-233 seconds.,guitar|rock|fast|weird|heavy,processor,train,5/processor-are_you_for_real-05-talk_like_a_puppet-204-233.mp3
25054,Artist: processor. Album: are you for real. Track: 05 talk like a puppet. Excerpt 233-262 seconds.,techno|rock|fast|loud|heavy,processor,train,5/processor-are_you_for_real-05-talk_like_a_puppet-233-262.mp3
25072,Artist: pizzle. Album: party patrol. Track: 05 tammy ate a bad piece of pork. Excerpt 0-29 seconds.,guitar|rock|fast|male|loud|heavy|hard,pizzle,train,1/pizzle-party_patrol-05-tammy_ate_a_bad_piece_of_pork-0-29.mp3
25073,Artist: pizzle. Album: party patrol. Track: 05 tammy ate a bad piece of pork. Excerpt 30-59 seconds.,rock|fast|loud|heavy|hard,pizzle,train,1/pizzle-party_patrol-05-tammy_ate_a_bad_piece_of_pork-30-59.mp3
25075,Artist: asteria. Album: soyes loyal. Track: 05 tant est mignonne ma pensee guillaume dufay. Excerpt 30-59 seconds.,opera,asteria,train,a/asteria-soyes_loyal-05-tant_est_mignonne_ma_pensee_guillaume_dufay-30-59.mp3
25077,Artist: asteria. Album: soyes loyal. Track: 05 tant est mignonne ma pensee guillaume dufay. Excerpt 88-117 seconds.,female|opera|choir,asteria,train,a/asteria-soyes_loyal-05-tant_est_mignonne_ma_pensee_guillaume_dufay-88-117.mp3
25078,Artist: asteria. Album: soyes loyal. Track: 05 tant est mignonne ma pensee guillaume dufay. Excerpt 117-146 seconds.,vocals,asteria,train,a/asteria-soyes_loyal-05-tant_est_mignonne_ma_pensee_guillaume_dufay-117-146.mp3
25081,Artist: asteria. Album: soyes loyal. Track: 05 tant est mignonne ma pensee guillaume dufay. Excerpt 204-233 seconds.,classical|vocals|female|opera|choir,asteria,train,a/asteria-soyes_loyal-05-tant_est_mignonne_ma_pensee_guillaume_dufay-204-233.mp3
25083,Artist: tim rayborn. Album: the path beyond. Track: 05 tas. Excerpt 30-59 seconds.,drums|beats|indian|solo,tim rayborn,train,4/tim_rayborn-the_path_beyond-05-tas-30-59.mp3
25084,Artist: tim rayborn. Album: the path beyond. Track: 05 tas. Excerpt 59-88 seconds.,drums,tim rayborn,train,4/tim_rayborn-the_path_beyond-05-tas-59-88.mp3
25085,Artist: tim rayborn. Album: the path beyond. Track: 05 tas. Excerpt 88-117 seconds.,drums|fast,tim rayborn,train,4/tim_rayborn-the_path_beyond-05-tas-88-117.mp3
25087,Artist: tim rayborn. Album: the path beyond. Track: 05 tas. Excerpt 146-175 seconds.,drums,tim rayborn,train,4/tim_rayborn-the_path_beyond-05-tas-146-175.mp3
25089,Artist: tim rayborn. Album: the path beyond. Track: 05 tas. Excerpt 204-233 seconds.,drums,tim rayborn,train,4/tim_rayborn-the_path_beyond-05-tas-204-233.mp3
25091,Artist: chris juergensen. Album: big bad sun. Track: 05 tell me a story. Excerpt 30-59 seconds.,guitar|rock|hard,chris juergensen,test,f/chris_juergensen-big_bad_sun-05-tell_me_a_story-30-59.mp3
25092,Artist: chris juergensen. Album: big bad sun. Track: 05 tell me a story. Excerpt 59-88 seconds.,vocals|male|jazz,chris juergensen,test,f/chris_juergensen-big_bad_sun-05-tell_me_a_story-59-88.mp3
25093,Artist: chris juergensen. Album: big bad sun. Track: 05 tell me a story. Excerpt 88-117 seconds.,male|loud|jazz,chris juergensen,test,f/chris_juergensen-big_bad_sun-05-tell_me_a_story-88-117.mp3
25096,Artist: chris juergensen. Album: big bad sun. Track: 05 tell me a story. Excerpt 175-204 seconds.,guitar|rock|loud|solo,chris juergensen,test,f/chris_juergensen-big_bad_sun-05-tell_me_a_story-175-204.mp3
25098,Artist: chris juergensen. Album: big bad sun. Track: 05 tell me a story. Excerpt 233-262 seconds.,guitar|vocals|male|jazz,chris juergensen,test,f/chris_juergensen-big_bad_sun-05-tell_me_a_story-233-262.mp3
25100,Artist: drop trio. Album: big dipper. Track: 05 the allen smithee show. Excerpt 30-59 seconds.,drums|no vocals|jazz,drop trio,train,2/drop_trio-big_dipper-05-the_allen_smithee_show-30-59.mp3
25104,Artist: drop trio. Album: big dipper. Track: 05 the allen smithee show. Excerpt 146-175 seconds.,guitar|drums|jazz,drop trio,train,2/drop_trio-big_dipper-05-the_allen_smithee_show-146-175.mp3
25113,Artist: ambient teknology. Album: the all seeing eye project. Track: 05 the beholder. Excerpt 146-175 seconds.,techno|fast|beats|synth|dance,ambient teknology,test,d/ambient_teknology-the_all_seeing_eye_project-05-the_beholder-146-175.mp3
25118,Artist: ambient teknology. Album: the all seeing eye project. Track: 05 the beholder. Excerpt 291-320 seconds.,techno|electronic|no vocals|fast|beats|dance,ambient teknology,test,d/ambient_teknology-the_all_seeing_eye_project-05-the_beholder-291-320.mp3
25126,Artist: ambient teknology. Album: the all seeing eye project. Track: 05 the beholder. Excerpt 523-552 seconds.,techno|electronic|rock|beats|synth|dance|trance,ambient teknology,test,d/ambient_teknology-the_all_seeing_eye_project-05-the_beholder-523-552.mp3
25134,Artist: solace. Album: iman. Track: 05 the calling. Excerpt 146-175 seconds.,vocals|drums|indian|sitar|chanting,solace,train,0/solace-iman-05-the_calling-146-175.mp3
25135,Artist: solace. Album: iman. Track: 05 the calling. Excerpt 175-204 seconds.,drums|indian|sitar,solace,train,0/solace-iman-05-the_calling-175-204.mp3
25137,Artist: justin bianco. Album: phoenix. Track: 05 the cradle of the sky feat ontagon. Excerpt 0-29 seconds.,slow|vocals|male|soft,justin bianco,train,8/justin_bianco-phoenix-05-the_cradle_of_the_sky_feat__ontagon-0-29.mp3
25138,Artist: justin bianco. Album: phoenix. Track: 05 the cradle of the sky feat ontagon. Excerpt 30-59 seconds.,slow|vocals|techno|male|no piano,justin bianco,train,8/justin_bianco-phoenix-05-the_cradle_of_the_sky_feat__ontagon-30-59.mp3
25139,Artist: justin bianco. Album: phoenix. Track: 05 the cradle of the sky feat ontagon. Excerpt 59-88 seconds.,slow|vocals|male|beats|quiet|pop|soft|weird,justin bianco,train,8/justin_bianco-phoenix-05-the_cradle_of_the_sky_feat__ontagon-59-88.mp3
25145,Artist: jeni melia. Album: the lost art of wooing. Track: 05 the dark is my delight anon. Excerpt 0-29 seconds.,guitar|slow|female|soft,jeni melia,train,6/jeni_melia-the_lost_art_of_wooing-05-the_dark_is_my_delight_anon-0-29.mp3
25148,Artist: kammen swan. Album: wild wood. Track: 05 the impossible butterfly. Excerpt 0-29 seconds.,piano,kammen swan,train,5/kammen___swan-wild_wood-05-the_impossible_butterfly-0-29.mp3
25149,Artist: kammen swan. Album: wild wood. Track: 05 the impossible butterfly. Excerpt 30-59 seconds.,piano|solo,kammen swan,train,5/kammen___swan-wild_wood-05-the_impossible_butterfly-30-59.mp3
25150,Artist: kammen swan. Album: wild wood. Track: 05 the impossible butterfly. Excerpt 59-88 seconds.,no vocals|piano|violin,kammen swan,train,5/kammen___swan-wild_wood-05-the_impossible_butterfly-59-88.mp3
25151,Artist: kammen swan. Album: wild wood. Track: 05 the impossible butterfly. Excerpt 88-117 seconds.,classical|piano|violin,kammen swan,train,5/kammen___swan-wild_wood-05-the_impossible_butterfly-88-117.mp3
25152,Artist: kammen swan. Album: wild wood. Track: 05 the impossible butterfly. Excerpt 117-146 seconds.,guitar|fast|piano|violin,kammen swan,train,5/kammen___swan-wild_wood-05-the_impossible_butterfly-117-146.mp3
25153,Artist: kammen swan. Album: wild wood. Track: 05 the impossible butterfly. Excerpt 146-175 seconds.,piano|violin,kammen swan,train,5/kammen___swan-wild_wood-05-the_impossible_butterfly-146-175.mp3
25154,Artist: shira kammen. Album: the almanac. Track: 05 the leaves be green. Excerpt 0-29 seconds.,slow|vocals|female|opera,shira kammen,train,2/shira_kammen-the_almanac-05-the_leaves_be_green-0-29.mp3
25157,Artist: shira kammen. Album: the almanac. Track: 05 the leaves be green. Excerpt 88-117 seconds.,classical|strings|violin|orchestra,shira kammen,train,2/shira_kammen-the_almanac-05-the_leaves_be_green-88-117.mp3
25158,Artist: shira kammen. Album: the almanac. Track: 05 the leaves be green. Excerpt 117-146 seconds.,classical|strings|no vocals|violin|cello,shira kammen,train,2/shira_kammen-the_almanac-05-the_leaves_be_green-117-146.mp3
25159,Artist: shira kammen. Album: the almanac. Track: 05 the leaves be green. Excerpt 146-175 seconds.,classical|strings|violin,shira kammen,train,2/shira_kammen-the_almanac-05-the_leaves_be_green-146-175.mp3
25162,Artist: jacob heringman. Album: blame not my lute. Track: 05 the motlye. Excerpt 0-29 seconds.,guitar,jacob heringman,train,8/jacob_heringman-blame_not_my_lute-05-the_motlye-0-29.mp3
25164,Artist: jeff wahl. Album: meditative guitar. Track: 05 the persistence of hope. Excerpt 30-59 seconds.,guitar|slow,jeff wahl,test,e/jeff_wahl-meditative_guitar-05-the_persistence_of_hope-30-59.mp3
25165,Artist: jeff wahl. Album: meditative guitar. Track: 05 the persistence of hope. Excerpt 59-88 seconds.,guitar|slow|strings,jeff wahl,test,e/jeff_wahl-meditative_guitar-05-the_persistence_of_hope-59-88.mp3
25166,Artist: jeff wahl. Album: meditative guitar. Track: 05 the persistence of hope. Excerpt 88-117 seconds.,guitar|slow,jeff wahl,test,e/jeff_wahl-meditative_guitar-05-the_persistence_of_hope-88-117.mp3
25167,Artist: jeff wahl. Album: meditative guitar. Track: 05 the persistence of hope. Excerpt 117-146 seconds.,slow|harp,jeff wahl,test,e/jeff_wahl-meditative_guitar-05-the_persistence_of_hope-117-146.mp3
25169,Artist: jeff wahl. Album: meditative guitar. Track: 05 the persistence of hope. Excerpt 175-204 seconds.,guitar,jeff wahl,test,e/jeff_wahl-meditative_guitar-05-the_persistence_of_hope-175-204.mp3
25173,Artist: dr kuch. Album: analog disease. Track: 05 the persuaders dub. Excerpt 30-59 seconds.,techno|drums|electronic|fast|beats,dr kuch,train,6/dr_kuch-analog_disease-05-the_persuaders_dub-30-59.mp3
25174,Artist: dr kuch. Album: analog disease. Track: 05 the persuaders dub. Excerpt 59-88 seconds.,techno|electronic|beats,dr kuch,train,6/dr_kuch-analog_disease-05-the_persuaders_dub-59-88.mp3
25176,Artist: dr kuch. Album: analog disease. Track: 05 the persuaders dub. Excerpt 117-146 seconds.,vocals|techno|beats,dr kuch,train,6/dr_kuch-analog_disease-05-the_persuaders_dub-117-146.mp3
25179,Artist: dr kuch. Album: analog disease. Track: 05 the persuaders dub. Excerpt 204-233 seconds.,techno,dr kuch,train,6/dr_kuch-analog_disease-05-the_persuaders_dub-204-233.mp3
25183,Artist: falling you. Album: touch. Track: 05 the sadness of the witch. Excerpt 59-88 seconds.,slow|vocals|female|ambient,falling you,train,4/falling_you-touch-05-the_sadness_of_the_witch-59-88.mp3
25184,Artist: falling you. Album: touch. Track: 05 the sadness of the witch. Excerpt 88-117 seconds.,classical|slow|ambient|violin,falling you,train,4/falling_you-touch-05-the_sadness_of_the_witch-88-117.mp3
25186,Artist: falling you. Album: touch. Track: 05 the sadness of the witch. Excerpt 146-175 seconds.,slow|female|ambient|violin|synth|soft|new age,falling you,train,4/falling_you-touch-05-the_sadness_of_the_witch-146-175.mp3
25190,Artist: falling you. Album: touch. Track: 05 the sadness of the witch. Excerpt 262-291 seconds.,vocals|female|ambient|new age,falling you,train,4/falling_you-touch-05-the_sadness_of_the_witch-262-291.mp3
25193,Artist: norine braun. Album: miles to go. Track: 05 the wind. Excerpt 30-59 seconds.,vocals|rock|female|pop,norine braun,train,6/norine_braun-miles_to_go-05-the_wind-30-59.mp3
25194,Artist: norine braun. Album: miles to go. Track: 05 the wind. Excerpt 59-88 seconds.,rock,norine braun,train,6/norine_braun-miles_to_go-05-the_wind-59-88.mp3
25195,Artist: norine braun. Album: miles to go. Track: 05 the wind. Excerpt 88-117 seconds.,guitar|vocals|fast|female|pop,norine braun,train,6/norine_braun-miles_to_go-05-the_wind-88-117.mp3
25197,Artist: norine braun. Album: miles to go. Track: 05 the wind. Excerpt 146-175 seconds.,female,norine braun,train,6/norine_braun-miles_to_go-05-the_wind-146-175.mp3
25200,Artist: o fickle fortune. Album: a celebration of robert burns. Track: 05 thine i am. Excerpt 0-29 seconds.,classical|opera,o fickle fortune,val,c/o_fickle_fortune-a_celebration_of_robert_burns-05-thine_i_am-0-29.mp3
25201,Artist: o fickle fortune. Album: a celebration of robert burns. Track: 05 thine i am. Excerpt 30-59 seconds.,female|opera,o fickle fortune,val,c/o_fickle_fortune-a_celebration_of_robert_burns-05-thine_i_am-30-59.mp3
25203,Artist: o fickle fortune. Album: a celebration of robert burns. Track: 05 thine i am. Excerpt 88-117 seconds.,classical|harpsichord,o fickle fortune,val,c/o_fickle_fortune-a_celebration_of_robert_burns-05-thine_i_am-88-117.mp3
25204,Artist: o fickle fortune. Album: a celebration of robert burns. Track: 05 thine i am. Excerpt 117-146 seconds.,classical|slow|vocals|strings|female|violin|opera|harpsichord|quiet,o fickle fortune,val,c/o_fickle_fortune-a_celebration_of_robert_burns-05-thine_i_am-117-146.mp3
