id,text,labels,group,split,genre_top,subset
83558,Track: carnival. Artist: Underling. Album: Underling LP. Tags: underling.,Hip-Hop,Underling,val,Hip-Hop,small
83560,Track: DM Swing [Live]. Artist: Underling. Album: Live Session. Tags: underling.,Hip-Hop,Underling,val,Hip-Hop,medium
83562,Track: One Drop of Terror [Live]. Artist: Underling. Album: Live Session. Tags: underling.,Hip-Hop,Underling,val,Hip-Hop,medium
83563,Track: Be True [Live]. Artist: Underling. Album: Live Session. Tags: underling.,Hip-Hop,Underling,val,Hip-Hop,medium
83600,Track: Farm Montage (Instrumental). Artist: BOPD. Album: Old Paper Houses Soundtrack. From NJ. Tags: bopd.,Soundtrack|Instrumental,BOPD,train,Instrumental,small
83612,Track: New England is Interesting (reprise). Artist: BOPD. Album: Old Paper Houses Soundtrack. From NJ. Tags: bopd.,Ambient|Soundtrack|Instrumental,BOPD,train,Instrumental,small
83613,Track: New England Dawn Salendro. Artist: BOPD. Album: Old Paper Houses Soundtrack. From NJ. Tags: bopd.,Ambient|Soundtrack|Instrumental,BOPD,train,Instrumental,small
83625,"Track: Savjest. Artist: Vlasta Popić. Album: Za očnjake. From Varaždin, Croatia. Tags: vlasta popi, art punk, new wave.",Rock|Loud-Rock|Noise-Rock|Punk,Vlasta Popić,train,Rock,medium
83627,"Track: Nova. Artist: Vlasta Popić. Album: Za očnjake. From Varaždin, Croatia. Tags: vlasta popi, art punk, new wave.",Rock|Loud-Rock|Noise-Rock|Punk,Vlasta Popić,train,Rock,medium
83629,"Track: Sebe. Artist: Vlasta Popić. Album: Za očnjake. From Varaždin, Croatia. Tags: vlasta popi, art punk, new wave.",Rock|Loud-Rock|Noise-Rock|Punk,Vlasta Popić,train,Rock,medium
83630,"Track: Djeca. Artist: Vlasta Popić. Album: Za očnjake. From Varaždin, Croatia. Tags: vlasta popi, art punk, new wave.",Rock|Loud-Rock|Noise-Rock|Punk,Vlasta Popić,train,Rock,medium
83631,"Track: On je sada sasvim drugi čovjek. Artist: Vlasta Popić. Album: Za očnjake. From Varaždin, Croatia. Tags: vlasta popi, art punk, new wave.",Rock|Loud-Rock|Noise-Rock|Punk,Vlasta Popić,train,Rock,medium
83632,"Track: Kraj. Artist: Vlasta Popić. Album: Za očnjake. From Varaždin, Croatia. Tags: vlasta popi, art punk, new wave.",Rock|Loud-Rock|Noise-Rock|Punk,Vlasta Popić,train,Rock,medium
83633,"Track: Najjača ultimativna mašina za ubijanje. Artist: Vlasta Popić. Album: Za očnjake. From Varaždin, Croatia. Tags: vlasta popi, art punk, new wave.",Rock|Loud-Rock|Noise-Rock|Punk,Vlasta Popić,train,Rock,medium
83634,"Track: Vampiri. Artist: Vlasta Popić. Album: Za očnjake. From Varaždin, Croatia. Tags: vlasta popi, art punk, new wave.",Rock|Loud-Rock|Noise-Rock|Punk,Vlasta Popić,train,Rock,medium
83635,"Track: Pripitomljeni đavo. Artist: Vlasta Popić. Album: Za očnjake. From Varaždin, Croatia. Tags: vlasta popi, art punk, new wave.",Rock|Loud-Rock|Noise-Rock|Punk,Vlasta Popić,train,Rock,medium
83636,"Track: Ema. Artist: Vlasta Popić. Album: Za očnjake. From Varaždin, Croatia. Tags: vlasta popi, art punk, new wave.",Rock|Loud-Rock|Noise-Rock|Punk,Vlasta Popić,train,Rock,medium
83637,"Track: On nije. Artist: Vlasta Popić. Album: Za očnjake. From Varaždin, Croatia. Tags: vlasta popi, art punk, new wave.",Rock|Loud-Rock|Noise-Rock|Punk,Vlasta Popić,train,Rock,medium
83638,"Track: Origen. Artist: Sergi Boal. Album: Silenci. From Barcelona, Spain. Tags: spain, jazz, acustronica, acoustic, beautiful, flamenco, guitar, sava marinkovic, guitar, jazz, acoustic, acustronica.",Jazz,Sergi Boal,val,Jazz,medium
83639,"Track: After the Rain. Artist: Sergi Boal. Album: Silenci. From Barcelona, Spain. Tags: spain, jazz, acustronica, acoustic, beautiful, flamenco, guitar, sava marinkovic, guitar, jazz, acoustic, acustronica.",Jazz,Sergi Boal,val,Jazz,medium
83641,"Track: The cave. Artist: Sergi Boal. Album: Silenci. From Barcelona, Spain. Tags: spain, jazz, acustronica, acoustic, beautiful, flamenco, guitar, sava marinkovic, guitar, jazz, acoustic, acustronica.",Jazz,Sergi Boal,val,Jazz,medium
83642,"Track: la mar. Artist: Sergi Boal. Album: Silenci. From Barcelona, Spain. Tags: spain, jazz, acustronica, acoustic, beautiful, flamenco, guitar, sava marinkovic, guitar, jazz, acoustic, acustronica.",Jazz,Sergi Boal,val,Jazz,medium
83643,"Track: Chavela. Artist: Sergi Boal. Album: Silenci. From Barcelona, Spain. Tags: spain, jazz, acustronica, acoustic, beautiful, flamenco, guitar, sava marinkovic, guitar, jazz, acoustic, acustronica.",Jazz,Sergi Boal,val,Jazz,medium
83644,"Track: bruma. Artist: Sergi Boal. Album: Silenci. From Barcelona, Spain. Tags: spain, jazz, acustronica, acoustic, beautiful, flamenco, guitar, sava marinkovic, guitar, jazz, acoustic, acustronica.",Jazz,Sergi Boal,val,Jazz,medium
83645,"Track: Parsiflora. Artist: Sergi Boal. Album: Silenci. From Barcelona, Spain. Tags: spain, jazz, acustronica, acoustic, beautiful, flamenco, guitar, sava marinkovic, guitar, jazz, acoustic, acustronica.",Jazz,Sergi Boal,val,Jazz,medium
83646,"Track: Silenci. Artist: Sergi Boal. Album: Silenci. From Barcelona, Spain. Tags: spain, jazz, acustronica, acoustic, beautiful, flamenco, guitar, sava marinkovic, guitar, jazz, acoustic, acustronica.",Jazz,Sergi Boal,val,Jazz,medium
83647,"Track: Fez. Artist: Sergi Boal. Album: Silenci. From Barcelona, Spain. Tags: spain, jazz, acustronica, acoustic, beautiful, flamenco, guitar, sava marinkovic, guitar, jazz, acoustic, acustronica.",Jazz,Sergi Boal,val,Jazz,medium
83690,Track: le vert paradis. Artist: Colombey. Album: Colombey. Tags: colombey.,Electronic,Colombey,train,Electronic,medium
83705,"Track: Indephatigable. Artist: Cullah. Album: All The Cullahs Of The Rainbow. From Milwaukee, WI. Tags: singer, delta, eclectic, singer-songwriter, poet, wisconsin, instrumental, songwriter, folk, electric, mc cullah, hip.",Hip-Hop,Cullah,train,Hip-Hop,medium
83706,"Track: I Got One Thing. Artist: Cullah. Album: All The Cullahs Of The Rainbow. From Milwaukee, WI. Tags: singer, delta, eclectic, singer-songwriter, poet, wisconsin, instrumental, songwriter, folk, electric, mc cullah, hip.",Hip-Hop,Cullah,train,Hip-Hop,medium
83707,"Track: Possibilities. Artist: Cullah. Album: All The Cullahs Of The Rainbow. From Milwaukee, WI. Tags: singer, delta, eclectic, singer-songwriter, poet, wisconsin, instrumental, songwriter, folk, electric, mc cullah, hip.",Hip-Hop,Cullah,train,Hip-Hop,medium
83708,"Track: MC Cullah's Dream. Artist: Cullah. Album: All The Cullahs Of The Rainbow. From Milwaukee, WI. Tags: singer, delta, eclectic, singer-songwriter, poet, wisconsin, instrumental, songwriter, folk, electric, mc cullah, hip.",Hip-Hop,Cullah,train,Hip-Hop,medium
83709,"Track: Mo Saol. Artist: Cullah. Album: All The Cullahs Of The Rainbow. From Milwaukee, WI. Tags: singer, delta, eclectic, singer-songwriter, poet, wisconsin, instrumental, songwriter, folk, electric, mc cullah, hip.",Hip-Hop,Cullah,train,Hip-Hop,medium
83710,"Track: Referent Power. Artist: Cullah. Album: All The Cullahs Of The Rainbow. From Milwaukee, WI. Tags: singer, delta, eclectic, singer-songwriter, poet, wisconsin, instrumental, songwriter, folk, electric, mc cullah, hip.",Hip-Hop,Cullah,train,Hip-Hop,medium
83711,"Track: Forbidden Blues. Artist: Cullah. Album: All The Cullahs Of The Rainbow. From Milwaukee, WI. Tags: singer, delta, eclectic, singer-songwriter, poet, wisconsin, instrumental, songwriter, folk, electric, mc cullah, hip.",Hip-Hop,Cullah,train,Hip-Hop,medium
83712,"Track: When Microphones Attack. Artist: Cullah. Album: All The Cullahs Of The Rainbow. From Milwaukee, WI. Tags: singer, delta, eclectic, singer-songwriter, poet, wisconsin, instrumental, songwriter, folk, electric, mc cullah, hip.",Hip-Hop,Cullah,train,Hip-Hop,medium
83713,"Track: My Dignity. Artist: Cullah. Album: All The Cullahs Of The Rainbow. From Milwaukee, WI. Tags: singer, delta, eclectic, singer-songwriter, poet, wisconsin, instrumental, songwriter, folk, electric, mc cullah, hip.",Hip-Hop,Cullah,train,Hip-Hop,medium
83714,"Track: Mutha Fuckin' Troglodytes. Artist: Cullah. Album: All The Cullahs Of The Rainbow. From Milwaukee, WI. Tags: singer, delta, eclectic, singer-songwriter, poet, wisconsin, instrumental, songwriter, folk, electric, mc cullah, hip.",Hip-Hop,Cullah,train,Hip-Hop,medium
83715,"Track: J6 On The Rising Sun. Artist: Cullah. Album: All The Cullahs Of The Rainbow. From Milwaukee, WI. Tags: singer, delta, eclectic, singer-songwriter, poet, wisconsin, instrumental, songwriter, folk, electric, mc cullah, hip.",Hip-Hop,Cullah,train,Hip-Hop,small
83716,"Track: The Masterful. Artist: Cullah. Album: All The Cullahs Of The Rainbow. From Milwaukee, WI. Tags: singer, delta, eclectic, singer-songwriter, poet, wisconsin, instrumental, songwriter, folk, electric, mc cullah, hip.",Hip-Hop,Cullah,train,Hip-Hop,medium
83717,"Track: Ninety Six. Artist: Cullah. Album: All The Cullahs Of The Rainbow. From Milwaukee, WI. Tags: singer, delta, eclectic, singer-songwriter, poet, wisconsin, instrumental, songwriter, folk, electric, mc cullah, hip.",Hip-Hop,Cullah,train,Hip-Hop,small
83718,"Track: Behemothian Rhapsody. Artist: Cullah. Album: All The Cullahs Of The Rainbow. From Milwaukee, WI. Tags: singer, delta, eclectic, singer-songwriter, poet, wisconsin, instrumental, songwriter, folk, electric, mc cullah, hip.",Hip-Hop,Cullah,train,Hip-Hop,small
83719,"Track: Running Woman. Artist: Cullah. Album: All The Cullahs Of The Rainbow. From Milwaukee, WI. Tags: singer, delta, eclectic, singer-songwriter, poet, wisconsin, instrumental, songwriter, folk, electric, mc cullah, hip.",Hip-Hop,Cullah,train,Hip-Hop,small
83783,Track: Enemy. Artist: The Impossebulls. Album: Enemy Among Us. Tags: the impossebulls.,Hip-Hop,The Impossebulls,test,Hip-Hop,medium
83784,Track: Who Wants to Act Like a Millionaire? (Make Money Remixx). Artist: The Impossebulls. Album: Enemy Among Us. Tags: the impossebulls.,Hip-Hop,The Impossebulls,test,Hip-Hop,medium
83789,Track: Шизофрения. Artist: Brutal Whiskers. Album: Fallen world. Tags: brutal whiskers.,Rock|Hardcore|Punk|Metal,Brutal Whiskers,train,Rock,small
83790,Track: Падший мир. Artist: Brutal Whiskers. Album: Fallen world. Tags: brutal whiskers.,Rock|Hardcore|Punk|Metal,Brutal Whiskers,train,Rock,small
83791,Track: Узник. Artist: Brutal Whiskers. Album: Fallen world. Tags: brutal whiskers.,Rock|Hardcore|Punk|Metal,Brutal Whiskers,train,Rock,small
83813,Track: Other Side Blues. Artist: Brandon Ross. Album: Puppet. Tags: brandon ross.,Jazz,Brandon Ross,train,Jazz,medium
83821,"Track: Bottomed Out Bill. Artist: Waylon Thornton and the Heavy Hands. Album: Enter The Coven. From Lake Butler, Florida. Tags: lo-fi, garage, waylon thornton and the heavy hands.",Punk|Rock,Waylon Thornton and the Heavy Hands,val,Rock,medium
83823,"Track: Hounds Of Dracula. Artist: Waylon Thornton and the Heavy Hands. Album: Enter The Coven. From Lake Butler, Florida. Tags: lo-fi, garage, waylon thornton and the heavy hands.",Punk|Rock,Waylon Thornton and the Heavy Hands,val,Rock,medium
83825,"Track: Huff Glue, Get Scars. Artist: Waylon Thornton and the Heavy Hands. Album: Enter The Coven. From Lake Butler, Florida. Tags: lo-fi, garage, waylon thornton and the heavy hands.",Punk|Rock,Waylon Thornton and the Heavy Hands,val,Rock,medium
83826,"Track: Lost In A Cave. Artist: Waylon Thornton and the Heavy Hands. Album: Enter The Coven. From Lake Butler, Florida. Tags: lo-fi, garage, waylon thornton and the heavy hands.",Punk|Rock,Waylon Thornton and the Heavy Hands,val,Rock,medium
83828,"Track: Take Me To The Master. Artist: Waylon Thornton and the Heavy Hands. Album: Enter The Coven. From Lake Butler, Florida. Tags: lo-fi, garage, waylon thornton and the heavy hands.",Punk|Rock,Waylon Thornton and the Heavy Hands,val,Rock,medium
83829,"Track: Enter The Coven. Artist: Waylon Thornton and the Heavy Hands. Album: Enter The Coven. From Lake Butler, Florida. Tags: lo-fi, garage, waylon thornton and the heavy hands.",Punk|Rock,Waylon Thornton and the Heavy Hands,val,Rock,medium
83830,"Track: Astral Conjurer. Artist: Waylon Thornton and the Heavy Hands. Album: Enter The Coven. From Lake Butler, Florida. Tags: lo-fi, garage, waylon thornton and the heavy hands.",Punk|Rock,Waylon Thornton and the Heavy Hands,val,Rock,medium
83857,"Track: Cold Mines. Artist: Youth Avoiders. Album: Live on WFMU's Distort Jersey City with Deed Runlea - May 1, 2013. From Paris, FR. Tags: youth avoiders.",Punk|Rock,Youth Avoiders,test,Rock,medium
83867,"Track: Donde Estan. Artist: Las Ardillas. Album: Live on WFMU's Three Chord Monte with Joe Belock - April 23, 2013. From San Juan, Puerto Rico. Tags: las ardillas.",Punk|Rock,Las Ardillas,train,Rock,medium
83871,"Track: Un Dia Nada Mas. Artist: Los Vigilantes. Album: Live on WFMU's Three Chord Monte with Joe Belock - April 23, 2013. From San Juan, Puerto Rico. Tags: los vigilantes.",Rock,Los Vigilantes,val,Rock,medium
83898,Track: The Splendor of Love. Artist: Rod Rivers and the Big Action Sound. Album: The Wonderful and the Obscure Volume 1: Rodd Keith. Tags: rod rivers and the big action sound.,Avant-Garde|Experimental,Rod Rivers and the Big Action Sound,test,Experimental,small
83899,Track: I Walk A Lonely Street. Artist: Rod Rogers. Album: The Wonderful and the Obscure Volume 1: Rodd Keith. Tags: rod rogers.,Avant-Garde|Experimental,Rod Rogers,val,Experimental,medium
83900,Track: The Old Swinging Gate. Artist: Rodd Keith. Album: The Wonderful and the Obscure Volume 1: Rodd Keith. Tags: rodd keith.,Avant-Garde|Experimental,Rodd Keith,train,Experimental,medium
83903,Track: Rock And Roll Is Back Again. Artist: Rodd Rogers. Album: The Wonderful and the Obscure Volume 1: Rodd Keith. Tags: rodd rogers.,Avant-Garde|Experimental,Rodd Rogers,train,Experimental,small
83906,Track: Before I Go Out. Artist: Rod Rivers and the Big Action Sound. Album: The Wonderful and the Obscure Volume 1: Rodd Keith. Tags: rod rivers and the big action sound.,Avant-Garde|Experimental,Rod Rivers and the Big Action Sound,test,Experimental,small
83907,Track: Shadows In My Heart. Artist: Rod Rogers. Album: The Wonderful and the Obscure Volume 1: Rodd Keith. Tags: rod rogers.,Avant-Garde|Experimental,Rod Rogers,val,Experimental,medium
83908,Track: If I Had A MIllion Dollars. Artist: Rod Rogers. Album: The Wonderful and the Obscure Volume 1: Rodd Keith. Tags: rod rogers.,Avant-Garde|Experimental,Rod Rogers,val,Experimental,small
83909,Track: My Dream. Artist: Rod Rogers and the Orchestra. Album: The Wonderful and the Obscure Volume 1: Rodd Keith. Tags: rod rogers and the orchestra.,Avant-Garde|Experimental,Rod Rogers and the Orchestra,train,Experimental,medium
83911,Track: Country Boy. Artist: Rodd Keith and the Raindrops. Album: The Wonderful and the Obscure Volume 1: Rodd Keith. Tags: rodd keith and the raindrops.,Avant-Garde|Experimental,Rodd Keith and the Raindrops,train,Experimental,small
83912,Track: Goodbye My Darling. Artist: Rodd Keith. Album: The Wonderful and the Obscure Volume 1: Rodd Keith. Tags: rodd keith.,Avant-Garde|Experimental,Rodd Keith,train,Experimental,medium
83913,Track: Why Don't You Sing A Happy Song. Artist: Rodd Keith. Album: The Wonderful and the Obscure Volume 1: Rodd Keith. Tags: rodd keith.,Avant-Garde|Experimental,Rodd Keith,train,Experimental,small
83949,Track: Mount Dumbfuck. Artist: Gym Mat Nap. Album: SUXBYSUXWEST 3 COMPILATION. Tags: gym mat nap.,Noise|Experimental,Gym Mat Nap,train,Experimental,medium
83950,Track: Sphere-suns Splashes Diamonds Water-Air. Artist: Justin Marc Lloyd. Album: SUXBYSUXWEST 3 COMPILATION. Tags: justin marc lloyd.,Noise|Experimental,Justin Marc Lloyd,train,Experimental,medium
83954,Track: Green Caterpillar Girl. Artist: Princess Army Wedding Combat. Album: SUXBYSUXWEST 3 COMPILATION. Tags: princess army wedding combat.,Noise|Experimental,Princess Army Wedding Combat,train,Experimental,small
83955,Track: Angel Of Darkness. Artist: Pusdrainer. Album: SUXBYSUXWEST 3 COMPILATION. Tags: pusdrainer.,Noise|Experimental,Pusdrainer,train,Experimental,medium
83956,Track: Hurt So Good. Artist: Richard Ramirez. Album: SUXBYSUXWEST 3 COMPILATION. Tags: richard ramirez.,Noise|Experimental,Richard Ramirez,train,Experimental,medium
83957,Track: Sticky Kitten. Artist: Sex Bruises. Album: SUXBYSUXWEST 3 COMPILATION. Tags: sex bruises.,Noise|Experimental,Sex Bruises,train,Experimental,medium
83958,Track: One Finger Rotting Faster Than The Others. Artist: Stress Orphan. Album: SUXBYSUXWEST 3 COMPILATION. Tags: stress orphan.,Noise|Experimental,Stress Orphan,train,Experimental,medium
